# Residuals   
# Time        	p             	Ux            	Uy            	k             	omega         	ReThetat      	gammaInt      
233           	4.748507e-02	4.441095e-03	6.102186e-03	2.218947e-03	2.230372e-03	2.734999e-03	4.295167e-03
234           	4.633071e-02	4.356800e-03	5.921501e-03	2.207197e-03	2.218656e-03	2.747289e-03	4.166360e-03
235           	4.554326e-02	4.239327e-03	5.711763e-03	2.195592e-03	2.207065e-03	2.755085e-03	4.084718e-03
236           	4.703634e-02	4.149390e-03	5.542411e-03	2.184111e-03	2.195595e-03	2.759389e-03	3.978243e-03
237           	4.565084e-02	4.036276e-03	5.328163e-03	2.172760e-03	2.184251e-03	2.758990e-03	3.918679e-03
238           	4.580353e-02	3.939321e-03	5.140755e-03	2.161534e-03	2.173027e-03	2.758437e-03	3.867656e-03
239           	4.621907e-02	3.861775e-03	5.008537e-03	2.150430e-03	2.161917e-03	2.757179e-03	3.826260e-03
240           	4.614958e-02	3.806666e-03	4.909048e-03	2.139428e-03	2.150928e-03	2.757729e-03	3.806500e-03
241           	4.662700e-02	3.765369e-03	4.867614e-03	2.128528e-03	2.140050e-03	2.759909e-03	3.790960e-03
242           	4.819018e-02	3.738465e-03	4.870462e-03	2.117739e-03	2.129273e-03	2.763224e-03	3.787623e-03
243           	4.946566e-02	3.704990e-03	4.906056e-03	2.107047e-03	2.118596e-03	2.768442e-03	3.862388e-03
244           	4.927522e-02	3.694025e-03	4.920606e-03	2.096442e-03	2.108002e-03	2.768414e-03	3.832397e-03
245           	5.080676e-02	3.658260e-03	4.974857e-03	2.085943e-03	2.097484e-03	2.748032e-03	3.887120e-03
246           	5.016858e-02	3.625385e-03	5.017879e-03	2.075482e-03	2.087050e-03	2.706517e-03	3.930225e-03
247           	5.235419e-02	3.585557e-03	5.013673e-03	2.065072e-03	2.076704e-03	2.651900e-03	3.997414e-03
248           	5.187997e-02	3.527351e-03	4.981171e-03	2.054749e-03	2.066457e-03	2.593195e-03	4.035909e-03
249           	5.304717e-02	3.503080e-03	4.965763e-03	2.044525e-03	2.056321e-03	2.539209e-03	4.055069e-03
250           	5.407111e-02	3.451848e-03	4.913523e-03	2.034406e-03	2.046299e-03	2.484632e-03	4.093991e-03
251           	5.271009e-02	3.419870e-03	4.910739e-03	2.024408e-03	2.036389e-03	2.437228e-03	4.103553e-03
252           	5.195719e-02	3.374283e-03	4.878898e-03	2.014504e-03	2.026586e-03	2.390714e-03	4.100477e-03
253           	5.097382e-02	3.334393e-03	4.852784e-03	2.004710e-03	2.016886e-03	2.343478e-03	4.074671e-03
254           	5.032737e-02	3.307668e-03	4.823843e-03	1.994992e-03	2.007284e-03	2.290966e-03	4.076476e-03
255           	5.075495e-02	3.278704e-03	4.786364e-03	1.985360e-03	1.997777e-03	2.238622e-03	4.061664e-03
256           	5.161351e-02	3.259775e-03	4.761381e-03	1.975750e-03	1.988363e-03	2.191499e-03	4.003832e-03
257           	5.269862e-02	3.242494e-03	4.719318e-03	1.966166e-03	1.979039e-03	2.150749e-03	3.974888e-03
258           	5.323862e-02	3.253358e-03	4.699308e-03	1.956677e-03	1.969803e-03	2.110152e-03	3.937296e-03
259           	5.337630e-02	3.257207e-03	4.670276e-03	1.947261e-03	1.960653e-03	2.074944e-03	3.905773e-03
260           	5.306537e-02	3.292461e-03	4.635734e-03	1.937950e-03	1.951591e-03	2.046369e-03	3.896363e-03
261           	5.392827e-02	3.339396e-03	4.613582e-03	1.928775e-03	1.942601e-03	2.020522e-03	3.885583e-03
262           	5.753695e-02	3.396002e-03	4.610655e-03	1.919702e-03	1.933686e-03	1.997917e-03	3.929091e-03
263           	5.845299e-02	3.461765e-03	4.629141e-03	1.910720e-03	1.924849e-03	1.986917e-03	3.972232e-03
264           	5.912977e-02	3.510864e-03	4.696873e-03	1.901821e-03	1.916088e-03	1.984571e-03	4.025337e-03
265           	6.117080e-02	3.563310e-03	4.817952e-03	1.893005e-03	1.907400e-03	1.982903e-03	4.076285e-03
266           	6.163229e-02	3.617045e-03	4.992200e-03	1.884265e-03	1.898784e-03	1.980346e-03	4.126109e-03
267           	6.160036e-02	3.671599e-03	5.171267e-03	1.875594e-03	1.890236e-03	1.977992e-03	4.153108e-03
268           	5.964047e-02	3.710963e-03	5.353132e-03	1.866983e-03	1.881755e-03	1.972405e-03	4.165809e-03
269           	5.795903e-02	3.747179e-03	5.495192e-03	1.858430e-03	1.873342e-03	1.964043e-03	4.184113e-03
270           	5.801319e-02	3.788743e-03	5.591834e-03	1.849938e-03	1.864994e-03	1.958110e-03	4.215393e-03
271           	5.853336e-02	3.828537e-03	5.632816e-03	1.841512e-03	1.856716e-03	1.956295e-03	4.253463e-03
272           	5.861660e-02	3.883107e-03	5.613738e-03	1.833143e-03	1.848505e-03	1.959843e-03	4.273273e-03
273           	5.946944e-02	3.918666e-03	5.590017e-03	1.824865e-03	1.840366e-03	1.969160e-03	4.314228e-03
274           	5.861756e-02	3.995810e-03	5.575627e-03	1.816667e-03	1.832296e-03	1.982943e-03	4.319930e-03
275           	5.839608e-02	4.054694e-03	5.555224e-03	1.808570e-03	1.824300e-03	1.996064e-03	4.344515e-03
276           	6.020841e-02	4.145564e-03	5.531924e-03	1.800553e-03	1.816374e-03	2.011880e-03	4.383090e-03
277           	5.974650e-02	4.210417e-03	5.478324e-03	1.792609e-03	1.808525e-03	2.029117e-03	4.400973e-03
278           	5.726536e-02	4.283776e-03	5.430490e-03	1.784739e-03	1.800743e-03	2.049880e-03	4.460084e-03
279           	5.664710e-02	4.362533e-03	5.394327e-03	1.776936e-03	1.793036e-03	2.065454e-03	4.490659e-03
280           	5.523520e-02	4.423839e-03	5.359710e-03	1.769201e-03	1.785406e-03	2.080869e-03	4.523324e-03
281           	5.539530e-02	4.483428e-03	5.344105e-03	1.761547e-03	1.777850e-03	2.092211e-03	4.562590e-03
282           	5.341609e-02	4.546095e-03	5.373252e-03	1.753980e-03	1.770365e-03	2.098797e-03	4.601215e-03
283           	5.370741e-02	4.611831e-03	5.444159e-03	1.746512e-03	1.762952e-03	2.103936e-03	4.660460e-03
284           	5.394666e-02	4.673201e-03	5.576653e-03	1.739138e-03	1.755609e-03	2.112322e-03	4.694869e-03
285           	5.549550e-02	4.738838e-03	5.786414e-03	1.731837e-03	1.748334e-03	2.123528e-03	4.732630e-03
286           	5.375377e-02	4.801579e-03	6.052816e-03	1.724601e-03	1.741125e-03	2.137980e-03	4.736493e-03
287           	5.187760e-02	4.865684e-03	6.365483e-03	1.717432e-03	1.733982e-03	2.152031e-03	4.738519e-03
288           	5.290932e-02	4.911720e-03	6.686764e-03	1.710320e-03	1.726904e-03	2.165431e-03	4.724206e-03
289           	5.103440e-02	4.936325e-03	7.005739e-03	1.703272e-03	1.719891e-03	2.184336e-03	4.690334e-03
290           	5.190531e-02	4.950150e-03	7.287178e-03	1.696294e-03	1.712943e-03	2.214452e-03	4.650198e-03
291           	5.214569e-02	4.950266e-03	7.603514e-03	1.689379e-03	1.706059e-03	2.276428e-03	4.549109e-03
292           	5.221961e-02	4.931146e-03	7.907424e-03	1.682533e-03	1.699238e-03	2.386470e-03	4.482033e-03
293           	5.222897e-02	4.888862e-03	8.187570e-03	1.675770e-03	1.692483e-03	2.568020e-03	4.433507e-03
294           	5.155498e-02	4.835453e-03	8.465571e-03	1.669093e-03	1.685789e-03	2.588739e-03	4.365346e-03
295           	5.188876e-02	4.773973e-03	8.747444e-03	1.662401e-03	1.679157e-03	2.426616e-03	4.295444e-03
296           	5.314634e-02	4.701089e-03	9.005721e-03	1.655841e-03	1.672533e-03	2.407005e-03	4.202212e-03
297           	5.356469e-02	4.628412e-03	9.284455e-03	1.649198e-03	1.666017e-03	2.598485e-03	4.112250e-03
298           	5.398555e-02	4.551149e-03	9.569156e-03	1.642755e-03	1.659439e-03	2.736737e-03	3.990934e-03
299           	5.423825e-02	4.459665e-03	9.812335e-03	1.636352e-03	1.653032e-03	2.563253e-03	3.919977e-03
300           	5.412090e-02	4.371127e-03	1.008749e-02	1.629872e-03	1.646680e-03	2.577242e-03	3.851602e-03
301           	5.361419e-02	4.291217e-03	1.032498e-02	1.623559e-03	1.640263e-03	2.732177e-03	3.774457e-03
302           	5.314156e-02	4.202230e-03	1.053610e-02	1.617314e-03	1.634001e-03	2.930602e-03	3.712798e-03
303           	5.513939e-02	4.120806e-03	1.079284e-02	1.611084e-03	1.627784e-03	2.750251e-03	3.709534e-03
304           	5.739638e-02	4.044693e-03	1.102486e-02	1.604763e-03	1.621607e-03	2.793594e-03	3.707010e-03
305           	5.728310e-02	3.968813e-03	1.124103e-02	1.598609e-03	1.615359e-03	2.890967e-03	3.736493e-03
306           	5.822176e-02	3.875722e-03	1.135201e-02	1.592490e-03	1.609260e-03	2.696689e-03	3.781615e-03
307           	5.796035e-02	3.817290e-03	1.142084e-02	1.586408e-03	1.603211e-03	2.664671e-03	3.817803e-03
308           	5.738667e-02	3.739942e-03	1.137704e-02	1.580250e-03	1.597220e-03	2.882616e-03	3.868082e-03
309           	5.783272e-02	3.676783e-03	1.126074e-02	1.574291e-03	1.591175e-03	3.069414e-03	3.933833e-03
310           	5.727446e-02	3.627965e-03	1.115262e-02	1.568355e-03	1.585284e-03	2.756005e-03	4.005593e-03
311           	5.565939e-02	3.561426e-03	1.094427e-02	1.562470e-03	1.579440e-03	2.742574e-03	4.063810e-03
312           	5.620013e-02	3.532983e-03	1.076357e-02	1.556516e-03	1.573643e-03	2.916761e-03	4.120226e-03
313           	5.632418e-02	3.477901e-03	1.049221e-02	1.550683e-03	1.567786e-03	2.847715e-03	4.190739e-03
314           	5.221128e-02	3.451296e-03	1.029420e-02	1.544938e-03	1.562010e-03	2.648626e-03	4.227495e-03
315           	5.209278e-02	3.419256e-03	1.007907e-02	1.539233e-03	1.556311e-03	2.715256e-03	4.233880e-03
316           	5.333751e-02	3.400298e-03	9.930091e-03	1.533448e-03	1.550643e-03	2.834808e-03	4.216630e-03
317           	4.967345e-02	3.369287e-03	9.729568e-03	1.527813e-03	1.544906e-03	2.735389e-03	4.183807e-03
318           	5.050052e-02	3.362965e-03	9.549583e-03	1.522088e-03	1.539302e-03	2.815145e-03	4.129162e-03
319           	4.874941e-02	3.345244e-03	9.273620e-03	1.516498e-03	1.533632e-03	2.615337e-03	4.095429e-03
320           	4.981541e-02	3.341189e-03	8.999794e-03	1.510831e-03	1.528091e-03	2.747880e-03	4.085409e-03
321           	4.706639e-02	3.346409e-03	8.717740e-03	1.505303e-03	1.522499e-03	2.533731e-03	4.071324e-03
322           	4.535212e-02	3.335535e-03	8.388519e-03	1.499829e-03	1.517053e-03	2.691405e-03	4.105789e-03
323           	4.498971e-02	3.346859e-03	8.116199e-03	1.494195e-03	1.511656e-03	2.933272e-03	4.148190e-03
324           	4.352747e-02	3.369141e-03	7.884106e-03	1.488809e-03	1.506112e-03	2.532809e-03	4.200080e-03
325           	4.179495e-02	3.395141e-03	7.656695e-03	1.483464e-03	1.500798e-03	2.586439e-03	4.276105e-03
326           	4.250179e-02	3.424614e-03	7.508549e-03	1.478134e-03	1.495525e-03	2.579539e-03	4.371758e-03
327           	4.311827e-02	3.462867e-03	7.383078e-03	1.472622e-03	1.490298e-03	2.943930e-03	4.467279e-03
328           	4.465805e-02	3.509011e-03	7.282528e-03	1.467324e-03	1.484935e-03	2.526239e-03	4.611329e-03
329           	4.567777e-02	3.568987e-03	7.175049e-03	1.462042e-03	1.479796e-03	2.536518e-03	4.698863e-03
330           	4.557924e-02	3.629040e-03	7.053883e-03	1.456831e-03	1.474707e-03	2.960129e-03	4.786991e-03
331           	4.703658e-02	3.720603e-03	6.990541e-03	1.451502e-03	1.469665e-03	2.939201e-03	4.836084e-03
332           	5.076444e-02	3.811886e-03	6.991516e-03	1.446253e-03	1.464529e-03	2.505562e-03	4.917892e-03
333           	5.059925e-02	3.924476e-03	7.016078e-03	1.441162e-03	1.459480e-03	2.354126e-03	4.938290e-03
334           	5.072265e-02	4.028856e-03	7.088595e-03	1.436036e-03	1.454563e-03	2.677240e-03	4.954925e-03
335           	5.174394e-02	4.145191e-03	7.258227e-03	1.431103e-03	1.449599e-03	2.707344e-03	4.992272e-03
336           	5.346392e-02	4.280710e-03	7.601956e-03	1.426192e-03	1.444770e-03	2.549627e-03	5.007090e-03
337           	5.428818e-02	4.438992e-03	8.112894e-03	1.421241e-03	1.439974e-03	2.849350e-03	4.994816e-03
338           	5.606105e-02	4.587186e-03	8.779697e-03	1.416180e-03	1.435132e-03	2.545279e-03	4.970713e-03
339           	5.679815e-02	4.744371e-03	9.594108e-03	1.411410e-03	1.430243e-03	2.657118e-03	4.950233e-03
340           	5.766132e-02	4.874208e-03	1.048255e-02	1.406687e-03	1.425551e-03	2.668369e-03	4.922653e-03
341           	5.661431e-02	4.975540e-03	1.140489e-02	1.401879e-03	1.420891e-03	2.615045e-03	4.857740e-03
342           	5.696672e-02	5.012902e-03	1.226639e-02	1.397101e-03	1.416178e-03	2.642484e-03	4.831776e-03
343           	5.830569e-02	5.007979e-03	1.306950e-02	1.392455e-03	1.411503e-03	2.552692e-03	4.799071e-03
344           	6.024331e-02	4.963060e-03	1.378411e-02	1.387779e-03	1.406933e-03	2.887576e-03	4.761919e-03
345           	6.243025e-02	4.900386e-03	1.441317e-02	1.383099e-03	1.402305e-03	2.544201e-03	4.749705e-03
346           	6.393799e-02	4.825507e-03	1.495275e-02	1.378450e-03	1.397709e-03	2.795082e-03	4.713191e-03
347           	6.423057e-02	4.733440e-03	1.534050e-02	1.373995e-03	1.393131e-03	3.193555e-03	4.694843e-03
348           	6.554471e-02	4.633249e-03	1.557085e-02	1.369559e-03	1.388655e-03	3.137028e-03	4.706431e-03
349           	6.566426e-02	4.531392e-03	1.563736e-02	1.364824e-03	1.384202e-03	2.669139e-03	4.692358e-03
350           	6.410810e-02	4.424765e-03	1.552425e-02	1.360267e-03	1.379572e-03	2.645719e-03	4.705616e-03
351           	6.423259e-02	4.327389e-03	1.525711e-02	1.355869e-03	1.375073e-03	3.029445e-03	4.686891e-03
352           	6.420604e-02	4.239625e-03	1.481846e-02	1.351359e-03	1.370680e-03	2.867921e-03	4.678434e-03
353           	6.237062e-02	4.167359e-03	1.423937e-02	1.346952e-03	1.366250e-03	2.745711e-03	4.698196e-03
354           	6.062889e-02	4.098931e-03	1.357565e-02	1.342524e-03	1.361926e-03	3.033343e-03	4.706894e-03
355           	5.657140e-02	4.043483e-03	1.287857e-02	1.338051e-03	1.357562e-03	2.857524e-03	4.727479e-03
356           	5.427186e-02	3.987529e-03	1.213954e-02	1.333682e-03	1.353231e-03	3.176434e-03	4.741402e-03
357           	5.286278e-02	3.963693e-03	1.144071e-02	1.329266e-03	1.348942e-03	2.694523e-03	4.716080e-03
358           	4.997227e-02	3.944818e-03	1.080341e-02	1.324989e-03	1.344683e-03	2.917600e-03	4.697804e-03
359           	4.855025e-02	3.929507e-03	1.020444e-02	1.320610e-03	1.340532e-03	3.039690e-03	4.659254e-03
360           	4.927241e-02	3.933594e-03	9.684452e-03	1.316198e-03	1.336343e-03	3.450693e-03	4.608779e-03
361           	4.901416e-02	3.951610e-03	9.266104e-03	1.312061e-03	1.332120e-03	3.452815e-03	4.547997e-03
362           	5.130752e-02	3.958240e-03	8.872515e-03	1.307933e-03	1.328080e-03	3.052122e-03	4.483121e-03
363           	5.099425e-02	3.987684e-03	8.604401e-03	1.303644e-03	1.324071e-03	3.148074e-03	4.401784e-03
364           	5.152413e-02	4.031664e-03	8.439962e-03	1.299558e-03	1.319946e-03	3.598331e-03	4.328556e-03
365           	5.330091e-02	4.091479e-03	8.404536e-03	1.295514e-03	1.315914e-03	3.639290e-03	4.287857e-03
366           	5.178222e-02	4.144798e-03	8.352505e-03	1.291620e-03	1.311909e-03	3.760672e-03	4.287251e-03
367           	5.005441e-02	4.211766e-03	8.362011e-03	1.287431e-03	1.308011e-03	3.253915e-03	4.248565e-03
368           	5.186928e-02	4.282462e-03	8.369111e-03	1.283568e-03	1.303963e-03	3.649200e-03	4.213718e-03
369           	5.250873e-02	4.331623e-03	8.378599e-03	1.279683e-03	1.300113e-03	3.421423e-03	4.179177e-03
370           	5.362770e-02	4.395686e-03	8.417249e-03	1.275551e-03	1.296289e-03	3.732548e-03	4.164525e-03
371           	5.651607e-02	4.426524e-03	8.453496e-03	1.271799e-03	1.292279e-03	3.987399e-03	4.150789e-03
372           	5.806410e-02	4.472150e-03	8.505615e-03	1.267953e-03	1.288486e-03	3.877983e-03	4.128655e-03
373           	5.945194e-02	4.530650e-03	8.633392e-03	1.264183e-03	1.284646e-03	3.306958e-03	4.148434e-03
374           	6.078618e-02	4.599807e-03	8.801725e-03	1.260346e-03	1.280889e-03	3.452441e-03	4.202004e-03
375           	6.234238e-02	4.680328e-03	8.987844e-03	1.256419e-03	1.277095e-03	3.534158e-03	4.260503e-03
376           	6.196689e-02	4.754945e-03	9.181202e-03	1.252562e-03	1.273240e-03	4.194487e-03	4.366093e-03
377           	6.157001e-02	4.825289e-03	9.424175e-03	1.248866e-03	1.269409e-03	3.606610e-03	4.469109e-03
378           	6.220861e-02	4.878054e-03	9.699544e-03	1.245082e-03	1.265742e-03	3.452301e-03	4.636892e-03
379           	6.212453e-02	4.934176e-03	9.999893e-03	1.241432e-03	1.262047e-03	3.374209e-03	4.771140e-03
380           	6.266584e-02	4.978322e-03	1.032705e-02	1.237660e-03	1.258441e-03	3.926468e-03	4.897139e-03
381           	6.190143e-02	5.005494e-03	1.064499e-02	1.234019e-03	1.254734e-03	3.295355e-03	4.988834e-03
382           	6.091860e-02	5.031118e-03	1.100998e-02	1.230255e-03	1.251180e-03	3.480750e-03	5.072501e-03
383           	5.965914e-02	5.026478e-03	1.140616e-02	1.226603e-03	1.247521e-03	3.576890e-03	5.097422e-03
384           	6.098630e-02	5.009441e-03	1.184180e-02	1.222997e-03	1.243938e-03	3.558535e-03	5.065041e-03
385           	6.284565e-02	4.973359e-03	1.229320e-02	1.219345e-03	1.240379e-03	3.569085e-03	5.017618e-03
386           	6.356206e-02	4.929368e-03	1.278049e-02	1.215789e-03	1.236802e-03	3.658490e-03	4.953361e-03
387           	6.551729e-02	4.887096e-03	1.332789e-02	1.212344e-03	1.233287e-03	3.466482e-03	4.987717e-03
388           	6.582051e-02	4.849618e-03	1.384581e-02	1.208719e-03	1.229844e-03	3.574178e-03	4.911377e-03
389           	6.591699e-02	4.802804e-03	1.428087e-02	1.205276e-03	1.226296e-03	3.459593e-03	4.834175e-03
390           	6.627942e-02	4.752557e-03	1.463844e-02	1.201584e-03	1.222846e-03	3.066637e-03	4.765455e-03
391           	6.565939e-02	4.716326e-03	1.489883e-02	1.198137e-03	1.219273e-03	3.213477e-03	4.717544e-03
392           	6.496451e-02	4.679336e-03	1.521351e-02	1.194706e-03	1.215860e-03	3.382969e-03	4.731402e-03
393           	6.154846e-02	4.664848e-03	1.554743e-02	1.191090e-03	1.212473e-03	3.753674e-03	4.747099e-03
394           	5.717855e-02	4.651106e-03	1.587571e-02	1.187559e-03	1.208951e-03	3.785253e-03	4.733334e-03
395           	5.395625e-02	4.660636e-03	1.616496e-02	1.184041e-03	1.205509e-03	3.396110e-03	4.719418e-03
396           	5.247083e-02	4.646096e-03	1.639144e-02	1.180602e-03	1.202101e-03	3.534790e-03	4.739982e-03
397           	5.202966e-02	4.635325e-03	1.660276e-02	1.177163e-03	1.198740e-03	3.118477e-03	4.764091e-03
398           	5.202456e-02	4.627452e-03	1.678497e-02	1.173806e-03	1.195396e-03	3.312383e-03	4.816164e-03
399           	5.011677e-02	4.622214e-03	1.696352e-02	1.170380e-03	1.192112e-03	3.268866e-03	4.876248e-03
400           	4.871114e-02	4.607774e-03	1.710568e-02	1.166996e-03	1.188795e-03	3.179991e-03	4.908030e-03
401           	4.799636e-02	4.588820e-03	1.723494e-02	1.163665e-03	1.185519e-03	4.052751e-03	4.922770e-03
402           	4.775232e-02	4.566602e-03	1.734446e-02	1.160361e-03	1.182202e-03	3.183331e-03	4.930773e-03
403           	4.769438e-02	4.543682e-03	1.742283e-02	1.157072e-03	1.178977e-03	3.507920e-03	4.893346e-03
404           	4.967494e-02	4.518415e-03	1.751567e-02	1.153826e-03	1.175748e-03	3.189013e-03	4.849179e-03
405           	4.798024e-02	4.490813e-03	1.764827e-02	1.150490e-03	1.172569e-03	3.520814e-03	4.714780e-03
406           	4.672813e-02	4.447850e-03	1.774134e-02	1.147350e-03	1.169354e-03	3.408924e-03	4.637630e-03
407           	4.623350e-02	4.398963e-03	1.791193e-02	1.144228e-03	1.166274e-03	3.986196e-03	4.535395e-03
408           	4.585647e-02	4.348675e-03	1.805005e-02	1.141194e-03	1.163162e-03	4.089402e-03	4.435855e-03
409           	4.656086e-02	4.293634e-03	1.821194e-02	1.137898e-03	1.160136e-03	4.010256e-03	4.350683e-03
410           	4.789467e-02	4.234811e-03	1.834811e-02	1.134615e-03	1.156951e-03	3.231469e-03	4.241902e-03
411           	4.779218e-02	4.172474e-03	1.856085e-02	1.131661e-03	1.153797e-03	3.804734e-03	4.151208e-03
412           	4.831359e-02	4.105826e-03	1.868893e-02	1.128610e-03	1.150831e-03	4.149348e-03	4.049677e-03
413           	5.013942e-02	4.041012e-03	1.893419e-02	1.125649e-03	1.147831e-03	4.261218e-03	3.953377e-03
414           	5.031769e-02	3.972425e-03	1.925889e-02	1.122615e-03	1.144862e-03	3.813549e-03	3.880935e-03
415           	4.866041e-02	3.895857e-03	1.951889e-02	1.119660e-03	1.141910e-03	3.680636e-03	3.798256e-03
416           	5.007717e-02	3.803747e-03	1.973033e-02	1.116665e-03	1.139012e-03	5.044979e-03	3.749093e-03
417           	4.805043e-02	3.735503e-03	1.996345e-02	1.113516e-03	1.136045e-03	4.629056e-03	3.687554e-03
418           	4.796012e-02	3.651605e-03	2.009564e-02	1.110652e-03	1.133009e-03	4.758823e-03	3.655712e-03
419           	5.162780e-02	3.567740e-03	2.029851e-02	1.107585e-03	1.130150e-03	4.165739e-03	3.640291e-03
420           	5.145664e-02	3.504194e-03	2.037095e-02	1.104728e-03	1.127156e-03	4.066247e-03	3.646281e-03
421           	5.282758e-02	3.426797e-03	2.027821e-02	1.101884e-03	1.124304e-03	4.403300e-03	3.671103e-03
422           	5.503340e-02	3.356198e-03	2.027123e-02	1.098679e-03	1.121475e-03	3.974104e-03	3.728737e-03
423           	5.621509e-02	3.294943e-03	2.013811e-02	1.095814e-03	1.118465e-03	4.555854e-03	3.785893e-03
424           	5.510567e-02	3.230066e-03	1.989156e-02	1.092793e-03	1.115648e-03	4.695915e-03	3.849162e-03
425           	5.560469e-02	3.142149e-03	1.951185e-02	1.089988e-03	1.112756e-03	4.649753e-03	3.933650e-03
